time,sensor_accX[m/s2],sensor_accY[m/s2],sensor_accZ[m/s2],label_labeling1_label11
625,-0.394501,0.464188,0.789871,x
626,-0.394028,0.4612729999999999,0.792694,x
627,-0.395325,0.4594729999999999,0.795074,x
628,-0.39386,0.4624939999999999,0.7893680000000001,x
629,-0.390732,0.463638,0.7894439999999999,x
630,-0.391342,0.465271,0.791473,x
631,-0.391937,0.4629819999999999,0.789413,x
632,-0.393555,0.463089,0.7913359999999999,x
633,-0.393051,0.4638819999999999,0.790085,x
634,-0.39386,0.463257,0.790207,x
635,-0.392288,0.462845,0.791183,x
636,-0.3886409999999999,0.460281,0.791489,x
637,-0.391602,0.460892,0.792191,x
638,-0.39502,0.461731,0.793549,x
639,-0.39679,0.460449,0.7912899999999999,x
640,-0.3951719999999999,0.458237,0.792297,x
641,-0.394424,0.4599609999999999,0.78981,x
642,-0.39418,0.465408,0.7912899999999999,x
643,-0.392624,0.46431,0.790482,x
644,-0.391434,0.464157,0.791855,x
645,-0.39296,0.464417,0.79071,x
646,-0.393921,0.463791,0.791138,x
647,-0.395752,0.4626159999999999,0.791458,x
648,-0.394058,0.462128,0.788925,x
649,-0.394012,0.4645229999999999,0.790375,x
650,-0.394608,0.463577,0.791138,x
651,-0.390854,0.461914,0.7897029999999999,x
652,-0.393234,0.463348,0.7940520000000001,x
653,-0.393768,0.4624479999999999,0.792038,x
654,-0.393372,0.463531,0.792877,x
655,-0.3942719999999999,0.4610899999999999,0.78978,x
656,-0.3927,0.4639279999999999,0.789261,x
657,-0.3940889999999999,0.463013,0.788849,x
658,-0.393372,0.464157,0.789612,x
659,-0.394379,0.461197,0.795197,x
660,-0.3946989999999999,0.465027,0.793686,x
661,-0.392441,0.467438,0.793259,x
662,-0.39386,0.463394,0.79184,x
663,-0.393677,0.462906,0.7905270000000001,x
664,-0.393372,0.4639279999999999,0.788071,x
665,-0.391769,0.46434,0.789276,x
666,-0.390198,0.4646,0.791946,x
667,-0.39415,0.465714,0.7892,x
668,-0.392944,0.46405,0.788895,x
669,-0.393097,0.462677,0.7913060000000001,x
670,-0.393433,0.46347,0.791183,x
671,-0.393921,0.462784,0.791138,x
672,-0.394958,0.462082,0.791946,x
673,-0.393127,0.4615939999999999,0.792358,x
674,-0.393387,0.462708,0.792999,x
675,-0.393341,0.463104,0.7920229999999999,x
676,-0.395126,0.461014,0.791458,x
677,-0.396149,0.461884,0.790131,x
678,-0.393188,0.463898,0.790405,x
679,-0.393387,0.4643859999999999,0.7880550000000001,x
680,-0.393356,0.4665069999999999,0.792068,x
681,-0.394394,0.464493,0.7904359999999999,x
682,-0.396622,0.462646,0.79097,x
683,-0.3952179999999999,0.4659729999999999,0.7895810000000001,x
684,-0.391785,0.464478,0.787994,x
685,-0.390427,0.46402,0.790237,x
686,-0.390915,0.465088,0.793243,x
687,-0.395416,0.462158,0.794403,x
688,-0.39595,0.463562,0.791824,x
689,-0.394791,0.461014,0.78714,x
690,-0.392395,0.463364,0.788986,x
691,-0.392258,0.4664149999999999,0.792511,x
692,-0.391098,0.464478,0.7897029999999999,x
693,-0.391769,0.46373,0.792557,x
694,-0.3936159999999999,0.463257,0.791672,x
695,-0.394592,0.4612729999999999,0.788116,x
696,-0.393433,0.462021,0.790558,x
697,-0.393646,0.464539,0.791245,x
698,-0.391418,0.4666439999999999,0.79361,x
699,-0.392868,0.466385,0.7919619999999999,x
700,-0.3930659999999999,0.463654,0.7901,x
701,-0.395798,0.461288,0.792267,x
702,-0.393555,0.463867,0.7891239999999999,x
703,-0.392578,0.4627989999999999,0.788406,x
704,-0.391968,0.466064,0.789978,x
705,-0.391998,0.4655,0.790756,x
706,-0.393463,0.465347,0.789597,x
707,-0.393768,0.465271,0.791489,x
708,-0.394501,0.463821,0.792175,x
709,-0.396378,0.463013,0.790558,x
710,-0.391891,0.4639279999999999,0.790146,x
711,-0.392273,0.462006,0.790817,x
712,-0.393021,0.464172,0.7906340000000001,x
713,-0.393204,0.463318,0.791199,x
714,-0.394379,0.461563,0.7913359999999999,x
715,-0.393768,0.462555,0.794952,x
716,-0.393448,0.4660189999999999,0.7928470000000001,x
717,-0.393372,0.464951,0.790497,x
718,-0.392838,0.464462,0.788147,x
719,-0.391556,0.465393,0.79071,x
720,-0.391876,0.4643859999999999,0.7912899999999999,x
721,-0.3931429999999999,0.460938,0.791061,x
722,-0.393463,0.461792,0.790085,x
723,-0.39296,0.46228,0.7894899999999999,x
724,-0.393372,0.461731,0.7871090000000001,x
725,-0.394714,0.460281,0.791916,x
726,-0.391998,0.462021,0.790405,x
727,-0.393219,0.4596409999999999,0.791168,x
728,-0.389938,0.461792,0.795639,x
729,-0.387939,0.464539,0.796326,x
730,-0.389832,0.463577,0.7934720000000001,x
731,-0.399307,0.460037,0.7967380000000001,x
732,-0.401062,0.4690859999999999,0.795395,x
733,-0.402283,0.4746399999999999,0.790451,x
734,-0.397873,0.465363,0.782822,x
735,-0.393387,0.462845,0.784454,x
736,-0.389709,0.467743,0.783752,x
737,-0.385117,0.459885,0.789871,x
738,-0.388657,0.453995,0.798325,x
739,-0.387482,0.455521,0.8036800000000001,x
740,-0.38797,0.456787,0.803772,x
741,-0.38443,0.4571989999999999,0.8024439999999999,x
742,-0.387436,0.459732,0.80014,x
743,-0.3844909999999999,0.464462,0.7966770000000001,x
744,-0.388824,0.467056,0.788101,x
745,-0.393036,0.4671939999999999,0.787216,x
746,-0.394409,0.469391,0.784775,x
747,-0.393021,0.467468,0.782104,x
748,-0.394073,0.467224,0.785553,x
749,-0.396072,0.464844,0.789307,x
750,-0.3955079999999999,0.457535,0.7979430000000001,x
751,-0.394409,0.455032,0.801147,x
752,-0.391464,0.453323,0.801529,x
753,-0.3912199999999999,0.460114,0.7963560000000001,x
754,-0.3902739999999999,0.457184,0.790787,x
755,-0.387405,0.459946,0.789017,x
756,-0.388657,0.463959,0.789185,x
757,-0.3880159999999999,0.465179,0.7929689999999999,x
758,-0.389786,0.46376,0.79187,x
759,-0.391495,0.462234,0.793411,x
760,-0.390762,0.460373,0.794327,x
761,-0.39241,0.460938,0.793701,x
762,-0.391418,0.460556,0.793137,x
763,-0.391754,0.458862,0.79335,x
764,-0.393677,0.460236,0.793625,x
765,-0.393127,0.461502,0.793167,x
766,-0.3937989999999999,0.461288,0.792145,x
767,-0.394592,0.459229,0.792633,x
768,-0.392776,0.460846,0.793884,x
769,-0.389801,0.460953,0.792984,x
770,-0.391785,0.4614109999999999,0.7937770000000001,x
771,-0.390793,0.4638819999999999,0.791412,x
772,-0.388947,0.46019,0.793335,x
773,-0.391083,0.459839,0.794754,x
774,-0.393051,0.4624939999999999,0.7949069999999999,x
775,-0.3931119999999999,0.459351,0.792709,x
776,-0.391296,0.463135,0.795517,x
777,-0.391022,0.460693,0.794983,x
778,-0.389908,0.4609069999999999,0.792877,x
779,-0.3905639999999999,0.462082,0.788071,x
780,-0.392471,0.460739,0.793976,x
781,-0.393753,0.462433,0.794525,x
782,-0.394318,0.463776,0.791519,x
783,-0.394333,0.463013,0.791504,x
784,-0.391663,0.46347,0.791916,x
785,-0.393265,0.4621119999999999,0.79274,x
786,-0.390778,0.460312,0.794952,x
787,-0.393967,0.456787,0.7918850000000001,x
788,-0.392609,0.4586939999999999,0.79364,x
789,-0.392746,0.460983,0.792465,x
790,-0.392807,0.462189,0.794037,x
791,-0.393005,0.4624939999999999,0.793137,x
792,-0.390884,0.4596409999999999,0.7940520000000001,x
793,-0.390762,0.461304,0.790512,x
794,-0.3905639999999999,0.462631,0.794495,x
795,-0.391525,0.463989,0.7915949999999999,x
796,-0.392502,0.4618529999999999,0.7935939999999999,x
797,-0.391434,0.458847,0.791428,x
798,-0.393814,0.461975,0.793137,x
799,-0.390991,0.460434,0.792114,x
800,-0.3909,0.458954,0.794891,x
801,-0.3935389999999999,0.460205,0.792694,x
802,-0.390915,0.4610899999999999,0.792572,x
803,-0.392883,0.461502,0.794373,x
804,-0.392365,0.463287,0.794586,x
805,-0.387848,0.460785,0.7931520000000001,x
806,-0.391342,0.4616699999999999,0.7921600000000001,x
807,-0.392273,0.461838,0.792679,x
808,-0.393402,0.461487,0.790298,x
809,-0.390976,0.460052,0.792557,x
810,-0.393906,0.4625399999999999,0.795425,x
811,-0.3936,0.460022,0.794067,x
812,-0.39325,0.463242,0.7932739999999999,x
813,-0.3925929999999999,0.4626159999999999,0.790329,x
814,-0.3918,0.460922,0.7929229999999999,x
815,-0.39241,0.461746,0.790771,x
816,-0.393417,0.461685,0.7931520000000001,x
817,-0.393021,0.460617,0.792374,x
818,-0.391937,0.460968,0.7913359999999999,x
819,-0.391205,0.462128,0.792389,x
820,-0.392487,0.4619899999999999,0.793732,x
821,-0.391418,0.4638819999999999,0.793625,x
822,-0.389816,0.459564,0.79184,x
823,-0.392288,0.460938,0.7924800000000001,x
824,-0.392746,0.459625,0.792877,x
825,-0.393707,0.460785,0.791687,x
826,-0.392868,0.461426,0.792953,x
827,-0.393463,0.4615939999999999,0.791946,x
828,-0.393417,0.460785,0.791656,x
829,-0.394409,0.463409,0.791656,x
830,-0.393951,0.461838,0.791748,x
831,-0.392395,0.460953,0.790848,x
832,-0.391754,0.460876,0.792572,x
833,-0.392761,0.462708,0.794037,x
834,-0.392746,0.463638,0.791733,x
835,-0.392761,0.461105,0.792664,x
836,-0.3945619999999999,0.4618529999999999,0.792374,x
837,-0.389847,0.460358,0.7915949999999999,x
838,-0.3936,0.459885,0.793243,x
839,-0.392487,0.460327,0.7906489999999999,x
840,-0.393402,0.460342,0.791809,x
841,-0.393005,0.462204,0.794678,x
842,-0.390366,0.4607239999999999,0.793854,x
843,-0.392441,0.461563,0.79274,x
844,-0.39119,0.4617,0.7939,x
845,-0.392059,0.459885,0.791367,x
846,-0.394913,0.461151,0.793533,x
847,-0.392899,0.4631649999999999,0.792572,x
848,-0.393509,0.463501,0.79361,x
849,-0.391449,0.461609,0.794968,x
850,-0.393967,0.461868,0.79422,x
851,-0.393188,0.463364,0.791321,x
852,-0.389206,0.460556,0.793259,x
853,-0.392212,0.4607699999999999,0.793625,x
854,-0.395248,0.463104,0.7925260000000001,x
855,-0.390503,0.4599609999999999,0.791092,x
856,-0.3905639999999999,0.461563,0.792709,x
857,-0.39389,0.4608609999999999,0.792786,x
858,-0.393021,0.461487,0.794998,x
859,-0.394531,0.461823,0.7919619999999999,x
860,-0.390671,0.460815,0.79361,x
861,-0.391006,0.461655,0.794327,x
862,-0.388306,0.458527,0.791626,x
863,-0.392715,0.4605869999999999,0.791077,x
864,-0.393204,0.4619899999999999,0.795044,x
865,-0.393387,0.459412,0.7938390000000001,x
866,-0.391327,0.459229,0.790955,x
867,-0.389771,0.461319,0.792725,x
868,-0.39386,0.462585,0.79303,x
869,-0.391388,0.463547,0.792572,x
870,-0.389633,0.461975,0.795547,x
871,-0.3918,0.463226,0.7937930000000001,x
872,-0.393738,0.461014,0.794678,x
873,-0.389557,0.460129,0.7934720000000001,x
874,-0.387939,0.459183,0.793411,x
875,-0.387329,0.461182,0.796371,x
876,-0.389633,0.4610439999999999,0.794067,x
877,-0.388733,0.459442,0.794296,x
878,-0.390808,0.4599609999999999,0.7947850000000001,x
879,-0.392624,0.458801,0.794266,x
880,-0.393311,0.4609069999999999,0.792267,x
881,-0.390839,0.459625,0.794128,x
882,-0.392227,0.4600979999999999,0.7935180000000001,x
883,-0.3916469999999999,0.460739,0.795334,x
884,-0.387451,0.459488,0.7947390000000001,x
885,-0.390121,0.460327,0.794891,x
886,-0.389587,0.4589689999999999,0.792557,x
887,-0.389648,0.459564,0.792297,x
888,-0.390335,0.458176,0.796112,x
889,-0.3907469999999999,0.459412,0.7973020000000001,x
890,-0.390472,0.460129,0.7947850000000001,x
891,-0.391434,0.458679,0.7954100000000001,x
892,-0.390472,0.462418,0.795609,x
893,-0.38945,0.459656,0.79483,x
894,-0.3891449999999999,0.460175,0.79187,x
895,-0.391296,0.462265,0.797409,x
896,-0.391083,0.462051,0.793442,x
897,-0.389679,0.460327,0.793381,x
898,-0.390198,0.462387,0.793381,x
899,-0.3891139999999999,0.461014,0.79332,x
900,-0.390671,0.4631649999999999,0.795959,x
901,-0.389465,0.460236,0.797379,x
902,-0.389664,0.457962,0.7953640000000001,x
903,-0.391006,0.458557,0.795074,x
904,-0.389755,0.458054,0.7973020000000001,x
905,-0.390106,0.457474,0.796722,x
906,-0.38945,0.4581449999999999,0.795715,x
907,-0.388687,0.459549,0.794205,x
908,-0.388229,0.460831,0.795792,x
909,-0.389313,0.4611659999999999,0.791809,x
910,-0.389511,0.460464,0.7938390000000001,x
911,-0.389664,0.460373,0.795914,x
912,-0.390213,0.460052,0.794449,x
913,-0.3905639999999999,0.459076,0.794525,x
914,-0.3896179999999999,0.4609069999999999,0.794968,x
915,-0.388107,0.4616699999999999,0.794571,x
916,-0.388321,0.460526,0.794388,x
917,-0.389786,0.458588,0.795258,x
918,-0.39093,0.4590609999999999,0.796692,x
919,-0.3911739999999999,0.460602,0.79483,x
920,-0.388702,0.459076,0.794495,x
921,-0.387085,0.459427,0.794235,x
922,-0.390167,0.459488,0.794449,x
923,-0.389999,0.457993,0.793549,x
924,-0.393433,0.460037,0.798477,x
925,-0.391708,0.4607699999999999,0.792999,x
926,-0.391083,0.4610899999999999,0.79425,x
927,-0.391083,0.460342,0.792435,x
928,-0.391586,0.461243,0.7957310000000001,x
929,-0.390503,0.46257,0.790283,x
930,-0.391815,0.4597779999999999,0.794586,x
931,-0.388779,0.4590149999999999,0.7929229999999999,x
932,-0.389053,0.461655,0.795074,x
933,-0.390411,0.4597779999999999,0.79393,x
934,-0.391251,0.461517,0.793259,x
935,-0.389435,0.4610899999999999,0.796219,x
936,-0.389893,0.4592739999999999,0.794647,x
937,-0.389679,0.457993,0.792267,x
938,-0.390442,0.457275,0.796341,x
939,-0.389816,0.459763,0.792267,x
940,-0.391357,0.458954,0.797226,x
941,-0.391937,0.457947,0.793457,x
942,-0.395493,0.458252,0.7941739999999999,x
943,-0.391739,0.461197,0.793488,x
944,-0.390808,0.4601439999999999,0.792816,x
945,-0.391525,0.460983,0.7935939999999999,x
946,-0.390305,0.461761,0.793823,x
947,-0.390839,0.461075,0.7929689999999999,x
948,-0.3876949999999999,0.462082,0.794266,x
949,-0.390167,0.462021,0.794983,x
950,-0.391663,0.459946,0.795166,x
951,-0.390808,0.4575649999999999,0.794678,x
952,-0.389908,0.4569399999999999,0.795288,x
953,-0.390015,0.459763,0.792358,x
954,-0.3924559999999999,0.4598689999999999,0.792725,x
955,-0.3879849999999999,0.45929,0.793121,x
956,-0.389099,0.460739,0.793686,x
957,-0.39061,0.460388,0.795059,x
958,-0.390228,0.458542,0.7932739999999999,x
959,-0.392731,0.458313,0.793686,x
960,-0.391144,0.460022,0.7939,x
961,-0.390289,0.459946,0.794678,x
962,-0.391678,0.460358,0.7958529999999999,x
963,-0.391525,0.462051,0.796097,x
964,-0.389175,0.4608609999999999,0.793442,x
965,-0.392029,0.45787,0.793304,x
966,-0.392563,0.459854,0.794144,x
967,-0.3900909999999999,0.460312,0.792953,x
968,-0.389587,0.460037,0.7938689999999999,x
969,-0.3889309999999999,0.460342,0.794266,x
970,-0.390854,0.460556,0.7937770000000001,x
971,-0.391556,0.461777,0.791779,x
972,-0.391144,0.460175,0.794327,x
973,-0.392303,0.459366,0.794373,x
974,-0.390884,0.4589689999999999,0.794281,x
975,-0.387527,0.457474,0.792175,x
976,-0.3907469999999999,0.458847,0.7953640000000001,x
977,-0.391281,0.460632,0.794968,x
978,-0.391251,0.460159,0.794235,x
979,-0.394547,0.45932,0.794647,x
980,-0.391754,0.464417,0.790619,x
981,-0.385529,0.460632,0.785721,x
982,-0.390686,0.4532779999999999,0.790604,x
983,-0.38974,0.4535979999999999,0.7989649999999999,x
984,-0.391022,0.457031,0.8062739999999999,x
985,-0.391708,0.464752,0.80896,x
986,-0.3870389999999999,0.46817,0.800507,x
987,-0.383804,0.47139,0.78595,x
988,-0.390259,0.46991,0.782852,x
989,-0.3977969999999999,0.473206,0.778198,x
990,-0.399231,0.467468,0.782196,x
991,-0.394958,0.454391,0.7833859999999999,x
992,-0.401291,0.449951,0.790009,x
993,-0.40126,0.449402,0.802094,x
994,-0.397919,0.446396,0.80838,x
995,-0.3917239999999999,0.448914,0.810059,x
996,-0.381531,0.454163,0.809753,x
997,-0.376953,0.461761,0.803497,x
998,-0.37233,0.469315,0.7928310000000001,x
999,-0.380341,0.4736329999999999,0.785172,x
1000,-0.3921199999999999,0.475677,0.783432,x
1001,-0.399521,0.471268,0.7811279999999999,x
1002,-0.402161,0.4689939999999999,0.783997,x
1003,-0.402725,0.463867,0.788559,x
1004,-0.400986,0.456772,0.787201,x
1005,-0.394958,0.449234,0.791748,x
1006,-0.398315,0.444702,0.800003,x
1007,-0.391312,0.447388,0.807281,x
1008,-0.384216,0.453308,0.804321,x
1009,-0.379425,0.460892,0.804291,x
1010,-0.374557,0.465179,0.796158,x
1011,-0.38031,0.469955,0.792725,x
1012,-0.386444,0.470306,0.787903,x
1013,-0.393967,0.473831,0.783127,x
1014,-0.39859,0.4656369999999999,0.7805479999999999,x
1015,-0.396423,0.459839,0.7811739999999999,x
1016,-0.401108,0.451767,0.787964,x
1017,-0.401016,0.449524,0.798874,x
1018,-0.396561,0.445709,0.802948,x
1019,-0.389313,0.445496,0.80545,x
1020,-0.381561,0.457901,0.806549,x
1021,-0.377029,0.462479,0.803955,x
1022,-0.38031,0.4645689999999999,0.799118,x
1023,-0.386993,0.4721979999999999,0.791321,x
1024,-0.390793,0.4771579999999999,0.7839659999999999,x
1025,-0.394318,0.4658199999999999,0.7801060000000001,x
1026,-0.394928,0.459305,0.782379,x
1027,-0.396439,0.45575,0.790298,x
1028,-0.395309,0.454773,0.799026,x
1029,-0.390106,0.4554439999999999,0.806213,x
1030,-0.384186,0.458603,0.80455,x
1031,-0.381271,0.456726,0.804108,x
1032,-0.383209,0.4611659999999999,0.797287,x
1033,-0.387436,0.459229,0.7929229999999999,x
1034,-0.393555,0.464752,0.7922060000000001,x
1035,-0.394058,0.465179,0.789337,x
1036,-0.394028,0.463394,0.78537,x
1037,-0.393753,0.4581449999999999,0.786423,x
1038,-0.393753,0.4559939999999999,0.789459,x
1039,-0.393265,0.453079,0.797165,x
1040,-0.391373,0.45166,0.802353,x
1041,-0.38736,0.457001,0.8025359999999999,x
1042,-0.382889,0.456375,0.800888,x
1043,-0.385956,0.459579,0.8023680000000001,x
1044,-0.39032,0.464462,0.795563,x
1045,-0.390823,0.463867,0.789734,x
1046,-0.389755,0.466599,0.787674,x
1047,-0.390717,0.461105,0.78569,x
1048,-0.388229,0.46257,0.788696,x
1049,-0.392441,0.459167,0.7958529999999999,x
1050,-0.3902739999999999,0.459442,0.801163,x
1051,-0.39032,0.456848,0.800995,x
1052,-0.387741,0.457001,0.797546,x
1053,-0.390503,0.45845,0.796112,x
1054,-0.388794,0.4599609999999999,0.792099,x
1055,-0.38887,0.463211,0.790176,x
1056,-0.389221,0.463226,0.791138,x
1057,-0.390121,0.460129,0.793198,x
1058,-0.393265,0.459412,0.791687,x
1059,-0.3909,0.456787,0.795166,x
1060,-0.391663,0.456528,0.7982640000000001,x
1061,-0.388046,0.45787,0.797333,x
1062,-0.3875119999999999,0.459534,0.7953640000000001,x
1063,-0.390259,0.459076,0.795944,x
1064,-0.390488,0.460632,0.795593,x
1065,-0.392715,0.461945,0.7928310000000001,x
1066,-0.389511,0.4624479999999999,0.792709,x
1067,-0.38916,0.461929,0.793457,x
1068,-0.388123,0.4604029999999999,0.79277,x
1069,-0.38855,0.4624479999999999,0.794632,x
1070,-0.388123,0.4590909999999999,0.795532,x
1071,-0.390335,0.457275,0.793655,x
1072,-0.393356,0.458466,0.797363,x
1073,-0.391495,0.456955,0.796555,x
1074,-0.392548,0.456879,0.7939149999999999,x
1075,-0.391388,0.460678,0.794678,x
1076,-0.387283,0.4615939999999999,0.792862,x
1077,-0.389282,0.461288,0.794067,x
1078,-0.3921199999999999,0.460709,0.797913,x
1079,-0.391296,0.4615479999999999,0.795929,x
1080,-0.390594,0.4621119999999999,0.793243,x
1081,-0.3918,0.462234,0.793549,x
1082,-0.390503,0.461838,0.795334,x
1083,-0.389008,0.4617159999999999,0.792038,x
1084,-0.389465,0.4617159999999999,0.791733,x
1085,-0.389709,0.4613649999999999,0.793991,x
1086,-0.390869,0.4611659999999999,0.794296,x
1087,-0.39006,0.463867,0.794968,x
1088,-0.389664,0.46286,0.792221,x
1089,-0.390045,0.461426,0.793549,x
1090,-0.388077,0.462555,0.794769,x
1091,-0.392776,0.459976,0.7967380000000001,x
1092,-0.392212,0.459,0.794098,x
1093,-0.392136,0.461319,0.795334,x
1094,-0.390854,0.461395,0.794357,x
1095,-0.394653,0.461288,0.796265,x
1096,-0.391937,0.461212,0.792465,x
1097,-0.390015,0.461777,0.793762,x
1098,-0.389328,0.462784,0.793427,x
1099,-0.39328,0.463577,0.792801,x
1100,-0.390244,0.4633029999999999,0.793442,x
1101,-0.389755,0.462875,0.7944180000000001,x
1102,-0.3911739999999999,0.461975,0.792999,x
1103,-0.390686,0.459717,0.7935180000000001,x
1104,-0.3896179999999999,0.4590909999999999,0.79422,x
1105,-0.3911739999999999,0.459656,0.794647,x
1106,-0.3912199999999999,0.458572,0.795944,x
1107,-0.392059,0.461029,0.794983,x
1108,-0.391434,0.460709,0.7939,x
1109,-0.389999,0.4607699999999999,0.794083,x
1110,-0.388489,0.45961,0.7932739999999999,x
1111,-0.390213,0.460953,0.793045,x
1112,-0.392548,0.459656,0.794678,x
1113,-0.393051,0.459152,0.792511,x
1114,-0.392731,0.4599149999999999,0.7922060000000001,x
1115,-0.390411,0.459244,0.791855,x
1116,-0.391281,0.4614109999999999,0.7961729999999999,x
1117,-0.391464,0.459244,0.793137,x
1118,-0.389282,0.459885,0.793121,x
1119,-0.390472,0.458725,0.795059,x
1120,-0.389893,0.4612729999999999,0.79567,x
1121,-0.391266,0.460678,0.794678,x
1122,-0.3921199999999999,0.45929,0.792725,x
1123,-0.391617,0.460373,0.795868,x
1124,-0.3902739999999999,0.459793,0.794754,x
1125,-0.390854,0.459,0.792938,x
1126,-0.391907,0.45961,0.795273,x
1127,-0.3935389999999999,0.460602,0.796265,x
1128,-0.39299,0.458618,0.7939609999999999,x
1129,-0.389481,0.458649,0.7928470000000001,x
1130,-0.390152,0.457657,0.7958529999999999,x
1131,-0.394882,0.456238,0.796982,x
1132,-0.395447,0.45813,0.795395,x
1133,-0.395004,0.4559479999999999,0.792053,x
1134,-0.391556,0.457397,0.7928310000000001,x
1135,-0.393433,0.45993,0.79892,x
1136,-0.393372,0.463806,0.798874,x
1137,-0.388153,0.4641109999999999,0.7944180000000001,x
1138,-0.389999,0.464737,0.7894439999999999,x
1139,-0.3942719999999999,0.467072,0.791428,x
1140,-0.392471,0.466492,0.788666,x
1141,-0.392441,0.4653319999999999,0.7906489999999999,x
1142,-0.394806,0.464966,0.792664,x
1143,-0.396103,0.461899,0.795013,x
1144,-0.395264,0.455063,0.792496,x
1145,-0.39328,0.452393,0.793259,x
1146,-0.396667,0.4581909999999999,0.795776,x
1147,-0.391846,0.466202,0.789658,x
1148,-0.382553,0.473434,0.786682,x
1149,-0.378021,0.477066,0.787262,x
